time,AMP_MOTOR
"Fri, 30 Dec 2022 23:51:00 GMT",118.13333333333334
"Fri, 30 Dec 2022 23:54:00 GMT",118.10000000000001
"Fri, 30 Dec 2022 23:57:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 00:00:00 GMT",118.13333333333334
"Sat, 31 Dec 2022 00:03:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 00:06:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 00:09:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 00:12:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 00:15:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 00:18:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 00:21:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 00:24:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 00:27:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 00:30:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 00:33:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 00:36:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 00:39:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 00:42:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 00:45:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 00:48:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 00:51:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 00:54:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 00:57:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 01:00:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 01:03:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 01:06:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 01:09:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 01:12:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 01:15:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 01:18:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 01:21:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 01:24:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 01:27:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 01:30:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 01:33:00 GMT",118.13333333333334
"Sat, 31 Dec 2022 01:36:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 01:39:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 01:42:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 01:45:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 01:48:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 01:51:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 01:54:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 01:57:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 02:00:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 02:03:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 02:06:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 02:09:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 02:12:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 02:15:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 02:18:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 02:21:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 02:24:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 02:27:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 02:30:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 02:33:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 02:36:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 02:39:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 02:42:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 02:45:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 02:48:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 02:51:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 02:54:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 02:57:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 03:00:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 03:03:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 03:06:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 03:09:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 03:12:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 03:15:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 03:18:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 03:21:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 03:24:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 03:27:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 03:30:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 03:33:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 03:36:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 03:39:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 03:42:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 03:45:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 03:48:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 03:51:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 03:54:00 GMT",118.13333333333334
"Sat, 31 Dec 2022 03:57:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 04:00:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 04:03:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 04:06:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 04:09:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 04:12:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 04:15:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 04:18:00 GMT",118
"Sat, 31 Dec 2022 04:21:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 04:24:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 04:27:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 04:30:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 04:33:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 04:36:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 04:39:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 04:42:00 GMT",118.03333333333335
"Sat, 31 Dec 2022 04:45:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 04:48:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 04:51:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 04:54:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 04:57:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 05:00:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 05:03:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 05:06:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 05:09:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 05:12:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 05:15:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 05:18:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 05:21:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 05:24:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 05:27:00 GMT",118
"Sat, 31 Dec 2022 05:30:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 05:33:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 05:36:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 05:39:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 05:42:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 05:45:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 05:48:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 05:51:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 05:54:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 05:57:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 06:00:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 06:03:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 06:06:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 06:09:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 06:12:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 06:15:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 06:18:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 06:21:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 06:24:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 06:27:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 06:30:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 06:33:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 06:36:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 06:39:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 06:42:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 06:45:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 06:48:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 06:51:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 06:54:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 06:57:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 07:00:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 07:03:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 07:06:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 07:09:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 07:12:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 07:15:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 07:18:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 07:21:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 07:24:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 07:27:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 07:30:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 07:33:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 07:36:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 07:39:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 07:42:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 07:45:00 GMT",118.03333333333335
"Sat, 31 Dec 2022 07:48:00 GMT",118.03333333333335
"Sat, 31 Dec 2022 07:51:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 07:54:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 07:57:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 08:00:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 08:03:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 08:06:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 08:09:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 08:12:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 08:15:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 08:18:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 08:21:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 08:24:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 08:27:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 08:30:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 08:33:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 08:36:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 08:39:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 08:42:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 08:45:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 08:48:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 08:51:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 08:54:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 08:57:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 09:00:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 09:03:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 09:06:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 09:09:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 09:12:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 09:15:00 GMT",118
"Sat, 31 Dec 2022 09:18:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 09:21:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 09:24:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 09:27:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 09:30:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 09:33:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 09:36:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 09:39:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 09:42:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 09:45:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 09:48:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 09:51:00 GMT",118
"Sat, 31 Dec 2022 09:54:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 09:57:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 10:00:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 10:03:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 10:06:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 10:09:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 10:12:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 10:15:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 10:18:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 10:21:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 10:24:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 10:27:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 10:30:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 10:33:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 10:36:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 10:39:00 GMT",118
"Sat, 31 Dec 2022 10:42:00 GMT",118
"Sat, 31 Dec 2022 10:45:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 10:48:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 10:51:00 GMT",118
"Sat, 31 Dec 2022 10:54:00 GMT",118
"Sat, 31 Dec 2022 10:57:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 11:00:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 11:03:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 11:06:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 11:09:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 11:12:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 11:15:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 11:18:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 11:21:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 11:24:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 11:27:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 11:30:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 11:33:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 11:36:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 11:39:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 11:42:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 11:45:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 11:48:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 11:51:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 11:54:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 11:57:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 12:00:00 GMT",118
"Sat, 31 Dec 2022 12:03:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 12:06:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 12:09:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 12:12:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 12:15:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 12:18:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 12:21:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 12:24:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 12:27:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 12:30:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 12:33:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 12:36:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 12:39:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 12:42:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 12:45:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 12:48:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 12:51:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 12:54:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 12:57:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 13:00:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 13:03:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 13:06:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 13:09:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 13:12:00 GMT",118
"Sat, 31 Dec 2022 13:15:00 GMT",118
"Sat, 31 Dec 2022 13:18:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 13:21:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 13:24:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 13:27:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 13:30:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 13:33:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 13:36:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 13:39:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 13:42:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 13:45:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 13:48:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 13:51:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 13:54:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 13:57:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 14:00:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 14:03:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 14:06:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 14:09:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 14:12:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 14:15:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 14:18:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 14:21:00 GMT",118.39999999999999
"Sat, 31 Dec 2022 14:24:00 GMT",118.39999999999999
"Sat, 31 Dec 2022 14:27:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 14:30:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 14:33:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 14:36:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 14:39:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 14:42:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 14:45:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 14:48:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 14:51:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 14:54:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 14:57:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 15:00:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 15:03:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 15:06:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 15:09:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 15:12:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 15:15:00 GMT",118.13333333333334
"Sat, 31 Dec 2022 15:18:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 15:21:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 15:24:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 15:27:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 15:30:00 GMT",118.03333333333332
"Sat, 31 Dec 2022 15:33:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 15:36:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 15:39:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 15:42:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 15:45:00 GMT",118.13333333333334
"Sat, 31 Dec 2022 15:48:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 15:51:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 15:54:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 15:57:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 16:00:00 GMT",118.13333333333334
"Sat, 31 Dec 2022 16:03:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 16:06:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 16:09:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 16:12:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 16:15:00 GMT",118.13333333333334
"Sat, 31 Dec 2022 16:18:00 GMT",118.13333333333334
"Sat, 31 Dec 2022 16:21:00 GMT",118.13333333333334
"Sat, 31 Dec 2022 16:24:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 16:27:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 16:30:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 16:33:00 GMT",118.13333333333334
"Sat, 31 Dec 2022 16:36:00 GMT",118.13333333333334
"Sat, 31 Dec 2022 16:39:00 GMT",118.13333333333334
"Sat, 31 Dec 2022 16:42:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 16:45:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 16:48:00 GMT",118.13333333333334
"Sat, 31 Dec 2022 16:51:00 GMT",118.13333333333334
"Sat, 31 Dec 2022 16:54:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 16:57:00 GMT",118.13333333333334
"Sat, 31 Dec 2022 17:00:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 17:03:00 GMT",118.13333333333334
"Sat, 31 Dec 2022 17:06:00 GMT",118.13333333333334
"Sat, 31 Dec 2022 17:09:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 17:12:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 17:15:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 17:18:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 17:21:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 17:24:00 GMT",118.13333333333334
"Sat, 31 Dec 2022 17:27:00 GMT",118.13333333333334
"Sat, 31 Dec 2022 17:30:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 17:33:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 17:36:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 17:39:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 17:42:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 17:45:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 17:48:00 GMT",118.13333333333334
"Sat, 31 Dec 2022 17:51:00 GMT",118.13333333333334
"Sat, 31 Dec 2022 17:54:00 GMT",118.13333333333334
"Sat, 31 Dec 2022 17:57:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 18:00:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 18:03:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 18:06:00 GMT",118.13333333333334
"Sat, 31 Dec 2022 18:09:00 GMT",118.13333333333334
"Sat, 31 Dec 2022 18:12:00 GMT",118.13333333333334
"Sat, 31 Dec 2022 18:15:00 GMT",118.13333333333334
"Sat, 31 Dec 2022 18:18:00 GMT",118.13333333333334
"Sat, 31 Dec 2022 18:21:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 18:24:00 GMT",118.13333333333334
"Sat, 31 Dec 2022 18:27:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 18:30:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 18:33:00 GMT",118.13333333333333
"Sat, 31 Dec 2022 18:36:00 GMT",118.13333333333334
"Sat, 31 Dec 2022 18:39:00 GMT",118.13333333333334
"Sat, 31 Dec 2022 18:42:00 GMT",118.16666666666667
"Sat, 31 Dec 2022 18:45:00 GMT",118.13333333333334
"Sat, 31 Dec 2022 18:48:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 18:51:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 18:54:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 18:57:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 19:00:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 19:03:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 19:06:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 19:09:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 19:12:00 GMT",118.13333333333334
"Sat, 31 Dec 2022 19:15:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 19:18:00 GMT",118.13333333333334
"Sat, 31 Dec 2022 19:21:00 GMT",118.13333333333334
"Sat, 31 Dec 2022 19:24:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 19:27:00 GMT",118.06666666666666
"Sat, 31 Dec 2022 19:30:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 19:33:00 GMT",118.13333333333334
"Sat, 31 Dec 2022 19:36:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 19:39:00 GMT",118.13333333333334
"Sat, 31 Dec 2022 19:42:00 GMT",118.16666666666667
"Sat, 31 Dec 2022 19:45:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 19:48:00 GMT",118.16666666666667
"Sat, 31 Dec 2022 19:51:00 GMT",118.13333333333334
"Sat, 31 Dec 2022 19:54:00 GMT",118.13333333333334
"Sat, 31 Dec 2022 19:57:00 GMT",118.13333333333334
"Sat, 31 Dec 2022 20:00:00 GMT",118.13333333333334
"Sat, 31 Dec 2022 20:03:00 GMT",118.13333333333334
"Sat, 31 Dec 2022 20:06:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 20:09:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 20:12:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 20:15:00 GMT",118.13333333333334
"Sat, 31 Dec 2022 20:18:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 20:21:00 GMT",118.13333333333334
"Sat, 31 Dec 2022 20:24:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 20:27:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 20:30:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 20:33:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 20:36:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 20:39:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 20:42:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 20:45:00 GMT",118.13333333333334
"Sat, 31 Dec 2022 20:48:00 GMT",118.13333333333334
"Sat, 31 Dec 2022 20:51:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 20:54:00 GMT",118.13333333333334
"Sat, 31 Dec 2022 20:57:00 GMT",118.13333333333334
"Sat, 31 Dec 2022 21:00:00 GMT",118.10000000000001
"Sat, 31 Dec 2022 21:03:00 GMT",118.06666666666666
